# virtual-signatures table — generated by scripts/generate_virtual_signature_table.py
# source: Godot Engine v4.7.2.stable.official
# schemaVersion=1
I	OpenXRAnchorTracker	OpenXRSpatialEntityTracker
I	OpenXRAndroidThreadSettingsExtension	OpenXRExtensionWrapper
I	OpenXRBindingModifier	Resource
I	OpenXRBindingModifierEditor	PanelContainer
I	OpenXRCompositionLayer	Node3D
I	OpenXRCompositionLayerCylinder	OpenXRCompositionLayer
I	OpenXRCompositionLayerEquirect	OpenXRCompositionLayer
I	OpenXRCompositionLayerQuad	OpenXRCompositionLayer
I	OpenXRDpadBindingModifier	OpenXRIPBindingModifier
I	OpenXRExtensionWrapper	Object
I	OpenXRExtensionWrapperExtension	OpenXRExtensionWrapper
I	OpenXRFrameSynthesisExtension	OpenXRExtensionWrapper
I	OpenXRFutureExtension	OpenXRExtensionWrapper
I	OpenXRFutureResult	RefCounted
I	OpenXRHand	Node3D
I	OpenXRHapticBase	Resource
I	OpenXRHapticVibration	OpenXRHapticBase
I	OpenXRIPBinding	Resource
I	OpenXRIPBindingModifier	OpenXRBindingModifier
I	OpenXRInteractionProfile	Resource
I	OpenXRInteractionProfileEditor	OpenXRInteractionProfileEditorBase
I	OpenXRInteractionProfileEditorBase	HBoxContainer
I	OpenXRInteractionProfileMetadata	Object
I	OpenXRInterface	XRInterface
I	OpenXRMarkerTracker	OpenXRSpatialEntityTracker
I	OpenXRPlaneTracker	OpenXRSpatialEntityTracker
I	OpenXRRenderModel	Node3D
I	OpenXRRenderModelExtension	OpenXRExtensionWrapper
I	OpenXRRenderModelManager	Node3D
I	OpenXRSpatialAnchorCapability	OpenXRExtensionWrapper
I	OpenXRSpatialCapabilityConfigurationAnchor	OpenXRSpatialCapabilityConfigurationBaseHeader
I	OpenXRSpatialCapabilityConfigurationAprilTag	OpenXRSpatialCapabilityConfigurationBaseHeader
I	OpenXRSpatialCapabilityConfigurationAruco	OpenXRSpatialCapabilityConfigurationBaseHeader
I	OpenXRSpatialCapabilityConfigurationBaseHeader	RefCounted
I	OpenXRSpatialCapabilityConfigurationMicroQrCode	OpenXRSpatialCapabilityConfigurationBaseHeader
I	OpenXRSpatialCapabilityConfigurationPlaneTracking	OpenXRSpatialCapabilityConfigurationBaseHeader
I	OpenXRSpatialCapabilityConfigurationQrCode	OpenXRSpatialCapabilityConfigurationBaseHeader
I	OpenXRSpatialComponentAnchorList	OpenXRSpatialComponentData
I	OpenXRSpatialComponentBounded2DList	OpenXRSpatialComponentData
I	OpenXRSpatialComponentBounded3DList	OpenXRSpatialComponentData
I	OpenXRSpatialComponentData	RefCounted
I	OpenXRSpatialComponentMarkerList	OpenXRSpatialComponentData
I	OpenXRSpatialComponentMesh2DList	OpenXRSpatialComponentData
I	OpenXRSpatialComponentMesh3DList	OpenXRSpatialComponentData
I	OpenXRSpatialComponentParentList	OpenXRSpatialComponentData
I	OpenXRSpatialComponentPersistenceList	OpenXRSpatialComponentData
I	OpenXRSpatialComponentPlaneAlignmentList	OpenXRSpatialComponentData
I	OpenXRSpatialComponentPlaneSemanticLabelList	OpenXRSpatialComponentData
I	OpenXRSpatialComponentPolygon2DList	OpenXRSpatialComponentData
I	OpenXRSpatialContextPersistenceConfig	OpenXRStructureBase
I	OpenXRSpatialEntityExtension	OpenXRExtensionWrapper
I	OpenXRSpatialEntityTracker	XRPositionalTracker
I	OpenXRSpatialMarkerTrackingCapability	OpenXRExtensionWrapper
I	OpenXRSpatialPlaneTrackingCapability	OpenXRExtensionWrapper
I	OpenXRSpatialQueryResultData	OpenXRSpatialComponentData
I	OpenXRStructureBase	RefCounted
I	OpenXRVisibilityMask	VisualInstance3D
I	OptimizedTranslation	Translation
I	OptionButton	Button
I	PCKPacker	RefCounted
I	PackedDataContainer	Resource
I	PackedDataContainerRef	RefCounted
I	PackedScene	Resource
I	PacketPeer	RefCounted
I	PacketPeerDTLS	PacketPeer
I	PacketPeerExtension	PacketPeer
I	PacketPeerStream	PacketPeer
I	PacketPeerUDP	PacketPeer
I	Panel	Control
I	PanelContainer	Container
I	PanoramaSkyMaterial	Material
I	Parallax2D	Node2D
I	ParallaxBackground	CanvasLayer
I	ParallaxLayer	Node2D
I	ParticleProcessMaterial	Material
